id_pelanggan,id_produk,nilai_rating_produk,tanggal_review
CUST005118,PROD001732,1,2024-10-15
CUST005118,PROD001833,2,2024-10-23
CUST005118,PROD001924,1,2024-10-13
CUST007669,PROD001051,2,2024-12-04
CUST007669,PROD001456,1,2024-12-09
CUST007669,PROD001459,2,2024-12-07
CUST007669,PROD000623,1,2024-12-05
CUST003288,PROD001322,3,2025-04-24
CUST003288,PROD001748,3,2025-04-28
CUST003288,PROD000587,2,2025-04-21
CUST003288,PROD001081,1,2025-04-30
CUST008026,PROD001198,5,2024-09-23
CUST008026,PROD001516,3,2024-09-21
CUST008026,PROD000713,4,2024-09-26
CUST003561,PROD000558,4,2025-03-10
CUST007450,PROD000970,5,2024-09-15
CUST007450,PROD001541,4,2024-09-17
CUST004269,PROD000409,2,2025-03-11
CUST004269,PROD001884,4,2025-03-08
CUST004269,PROD001746,2,2025-03-20
CUST006367,PROD001133,1,2025-04-07
CUST006367,PROD001807,1,2025-04-03
CUST006367,PROD000393,3,2025-03-26
CUST006367,PROD000317,1,2025-04-05
CUST006367,PROD000296,4,2025-03-29
CUST005552,PROD000271,4,2025-01-24
CUST001841,PROD000275,3,2025-01-09
CUST001841,PROD000074,4,2025-01-05
CUST001841,PROD001684,1,2024-12-31
CUST007283,PROD001053,3,2025-01-19
CUST007283,PROD000418,5,2025-01-17
CUST008071,PROD000256,4,2024-09-07
CUST008071,PROD001565,1,2024-09-07
CUST008852,PROD001148,5,2024-11-26
CUST008852,PROD000557,2,2024-12-01
CUST008852,PROD001537,5,2024-12-01
CUST009348,PROD000287,4,2025-03-02
CUST002356,PROD001516,4,2024-08-05
CUST002356,PROD001435,2,2024-08-10
CUST002356,PROD001407,1,2024-08-04
CUST002356,PROD000013,3,2024-08-10
CUST009988,PROD000401,5,2025-03-30
CUST009988,PROD000847,3,2025-04-06
CUST006085,PROD001707,5,2024-12-03
CUST006085,PROD000248,1,2024-11-27
CUST007641,PROD001254,5,2024-08-25
CUST007641,PROD001264,5,2024-08-23
CUST007932,PROD000795,4,2024-12-26
CUST001946,PROD000759,1,2024-06-21
CUST001946,PROD000786,5,2024-06-24
CUST007440,PROD001384,5,2024-08-23
CUST007440,PROD001983,5,2024-08-21
CUST007440,PROD001178,2,2024-08-20
CUST001942,PROD001636,4,2025-05-31
CUST006390,PROD000742,4,2025-02-20
CUST008354,PROD001540,5,2025-01-12
CUST008354,PROD000754,2,2025-01-01
CUST008354,PROD001373,4,2025-01-11
CUST008354,PROD000445,4,2025-01-06
CUST005316,PROD000835,5,2025-01-18
CUST005316,PROD001650,3,2025-01-23
CUST005999,PROD000007,3,2024-08-07
CUST005999,PROD001763,5,2024-08-03
CUST005999,PROD001664,1,2024-08-04
CUST006051,PROD001604,2,2025-04-13
CUST006051,PROD000498,2,2025-04-10
CUST006051,PROD001728,5,2025-04-08
CUST007090,PROD000397,1,2025-01-15
CUST007090,PROD001256,4,2025-01-19
CUST007090,PROD001780,2,2025-01-13
CUST007090,PROD001428,3,2025-01-15
CUST007090,PROD000928,3,2025-01-15
CUST009133,PROD001403,4,2024-08-18
CUST009133,PROD001749,1,2024-08-21
CUST009133,PROD000639,1,2024-08-17
CUST009515,PROD001415,1,2025-05-15
CUST009515,PROD001771,1,2025-05-02
CUST009515,PROD001753,5,2025-05-03
CUST007689,PROD000355,1,2025-01-24
CUST007689,PROD000601,4,2025-01-19
CUST009437,PROD000208,4,2025-05-19
CUST009437,PROD000562,5,2025-05-17
CUST001483,PROD001517,5,2024-10-09
CUST001483,PROD000761,5,2024-10-07
CUST001483,PROD000631,5,2024-10-07
CUST001483,PROD000135,3,2024-10-03
CUST009497,PROD000944,5,2024-12-09
CUST009497,PROD000604,4,2024-12-12
CUST009497,PROD001616,3,2024-12-10
CUST009497,PROD001894,5,2024-12-03
CUST004476,PROD001064,3,2024-10-29
CUST003831,PROD001283,3,2024-06-06
CUST003128,PROD001126,3,2025-04-13
CUST003682,PROD000077,2,2024-11-09
CUST003682,PROD001798,2,2024-11-16
CUST003682,PROD000819,5,2024-11-13
CUST000579,PROD000717,2,2024-10-26
CUST000579,PROD001105,5,2024-10-27
CUST006263,PROD001492,4,2025-03-27
CUST007225,PROD000341,2,2025-01-06
CUST007225,PROD001398,4,2024-12-28
CUST007225,PROD000639,4,2024-12-29
CUST007225,PROD000066,4,2025-01-07
CUST007225,PROD001536,2,2025-01-09
CUST002358,PROD001730,1,2025-02-05
CUST007787,PROD000693,1,2024-10-08
CUST007787,PROD001927,3,2024-10-12
CUST007787,PROD000886,5,2024-10-05
CUST008480,PROD000859,5,2024-08-30
CUST008480,PROD000864,1,2024-09-04
CUST008480,PROD000776,4,2024-09-02
CUST008480,PROD001503,4,2024-08-30
CUST008480,PROD001293,3,2024-09-02
CUST008905,PROD001073,5,2025-03-19
CUST008905,PROD001086,2,2025-03-17
CUST002396,PROD000266,4,2024-07-02
CUST002396,PROD000011,1,2024-06-28
CUST001482,PROD001848,2,2025-01-11
CUST006243,PROD000068,2,2025-03-08
CUST006243,PROD001524,3,2025-03-15
CUST006243,PROD001057,5,2025-03-16
CUST000569,PROD000701,4,2024-11-25
CUST000569,PROD000261,1,2024-11-21
CUST005329,PROD001120,1,2025-01-26
CUST005329,PROD001747,4,2025-01-20
CUST003134,PROD000004,2,2025-02-11
CUST003134,PROD000058,5,2025-02-12
CUST002586,PROD000951,5,2025-01-17
CUST002586,PROD000025,4,2025-01-16
CUST002586,PROD000257,5,2025-01-10
CUST002586,PROD001152,1,2025-01-14
CUST002553,PROD000757,1,2024-06-01
CUST002553,PROD000260,3,2024-06-06
CUST004916,PROD001066,4,2024-08-11
CUST004916,PROD001211,1,2024-08-06
CUST002194,PROD000657,1,2025-04-26
CUST002194,PROD000935,5,2025-05-02
CUST000881,PROD001713,2,2025-04-06
CUST009511,PROD001406,2,2024-09-20
CUST001595,PROD000568,3,2024-07-07
CUST002555,PROD000815,5,2025-05-15
CUST002555,PROD000559,1,2025-05-19
CUST007950,PROD001914,1,2025-02-24
CUST007950,PROD000221,1,2025-02-23
CUST007950,PROD001914,4,2025-03-02
CUST005179,PROD000153,4,2025-03-15
CUST009970,PROD000853,2,2024-09-21
CUST009970,PROD000806,4,2024-10-01
CUST009970,PROD001567,2,2024-09-22
CUST002106,PROD001103,2,2024-12-14
CUST002106,PROD001666,3,2024-12-24
CUST008269,PROD000929,2,2025-04-05
CUST009208,PROD000731,2,2024-12-16
CUST009208,PROD000090,1,2024-12-13
CUST009208,PROD001841,4,2024-12-17
CUST007768,PROD000593,1,2025-05-04
CUST007768,PROD001076,5,2025-05-01
CUST007768,PROD001352,4,2025-05-13
CUST007768,PROD001485,5,2025-05-05
CUST004271,PROD000848,3,2024-11-01
CUST008893,PROD001650,2,2024-06-25
CUST008893,PROD000882,2,2024-06-17
CUST007720,PROD001332,5,2024-08-10
CUST007720,PROD001127,4,2024-08-11
CUST007720,PROD000483,4,2024-08-10
CUST009407,PROD001145,5,2024-12-13
CUST006916,PROD001266,2,2025-05-09
CUST008760,PROD001198,5,2024-10-23
CUST008760,PROD001912,4,2024-11-03
CUST008760,PROD000009,1,2024-10-25
CUST008760,PROD000402,5,2024-10-31
CUST006979,PROD000383,5,2024-07-08
CUST006979,PROD001214,5,2024-06-28
CUST006979,PROD001197,2,2024-07-02
CUST005394,PROD001284,3,2025-05-16
CUST003384,PROD000379,5,2025-03-29
CUST003384,PROD000095,1,2025-04-05
CUST003384,PROD000790,4,2025-04-04
CUST003384,PROD000002,1,2025-04-07
CUST002928,PROD000377,4,2025-02-14
CUST003188,PROD000707,3,2024-11-19
CUST003188,PROD000959,2,2024-11-25
CUST000353,PROD000103,5,2025-01-24
CUST000353,PROD000382,4,2025-01-15
CUST009985,PROD000093,2,2025-05-19
CUST009985,PROD000267,2,2025-05-09
CUST009985,PROD000078,3,2025-05-12
CUST000049,PROD000966,2,2025-04-28
CUST000049,PROD001667,4,2025-05-09
CUST006631,PROD000769,5,2024-09-27
CUST003948,PROD001145,4,2024-07-06
CUST003948,PROD000398,1,2024-07-05
CUST003948,PROD001938,5,2024-07-07
CUST003948,PROD000849,3,2024-06-28
CUST003956,PROD000392,4,2024-10-03
CUST003956,PROD000540,4,2024-09-25
CUST003956,PROD001978,4,2024-09-28
CUST003227,PROD001000,2,2024-06-23
CUST003227,PROD001450,1,2024-06-24
CUST003227,PROD001003,1,2024-06-26
CUST000975,PROD000973,2,2024-10-01
CUST000975,PROD000924,3,2024-10-05
CUST000975,PROD001348,5,2024-10-10
CUST000975,PROD000054,5,2024-10-06
CUST000975,PROD001660,1,2024-10-07
CUST002335,PROD001390,5,2025-03-26
CUST002335,PROD000083,2,2025-03-29
CUST001405,PROD000630,5,2025-04-29
CUST001405,PROD000272,4,2025-04-21
CUST003747,PROD001581,2,2024-11-07
CUST003747,PROD000035,3,2024-10-30
CUST001236,PROD001312,1,2024-08-19
CUST001236,PROD001650,4,2024-08-19
CUST001236,PROD001940,3,2024-08-12
CUST001236,PROD000228,2,2024-08-09
CUST001236,PROD000375,3,2024-08-11
CUST008828,PROD000142,5,2025-05-27
CUST002831,PROD000016,4,2024-11-17
CUST002831,PROD001323,3,2024-11-19
CUST007859,PROD001293,5,2024-06-29
CUST007859,PROD001779,4,2024-06-28
CUST007859,PROD001580,2,2024-06-30
CUST006004,PROD001143,1,2024-10-27
CUST006004,PROD000721,4,2024-10-31
CUST006004,PROD001975,4,2024-10-27
CUST006004,PROD000122,3,2024-11-02
CUST005957,PROD001192,4,2024-09-28
CUST005957,PROD001498,2,2024-09-28
CUST005409,PROD001066,3,2025-02-12
CUST005409,PROD000814,2,2025-02-17
CUST003978,PROD000007,1,2024-05-26
CUST003978,PROD000437,3,2024-06-06
CUST000463,PROD000199,4,2024-07-18
CUST005168,PROD000187,5,2025-03-21
CUST003046,PROD001758,2,2024-09-26
CUST003046,PROD000163,2,2024-09-25
CUST003046,PROD000238,1,2024-09-24
CUST003046,PROD000993,5,2024-09-16
CUST003046,PROD001459,5,2024-09-21
CUST006284,PROD001637,4,2024-08-05
CUST005305,PROD000313,5,2024-12-24
CUST005305,PROD001467,4,2024-12-30
CUST004715,PROD001413,3,2025-02-23
CUST004715,PROD001237,1,2025-02-22
CUST004715,PROD001285,1,2025-02-16
CUST004715,PROD000492,3,2025-02-21
CUST007815,PROD000024,1,2025-01-21
CUST007815,PROD000236,1,2025-01-23
CUST007815,PROD000268,5,2025-01-17
CUST007815,PROD000007,4,2025-01-16
CUST001110,PROD000702,1,2025-05-12
CUST001110,PROD001385,1,2025-05-15
CUST001110,PROD000165,2,2025-05-17
CUST001110,PROD001958,5,2025-05-15
CUST004245,PROD000703,1,2025-04-05
CUST004245,PROD001369,3,2025-04-04
CUST004245,PROD000756,5,2025-04-12
CUST009286,PROD000010,2,2025-02-08
CUST009286,PROD001258,3,2025-02-09
CUST009286,PROD000213,5,2025-02-09
CUST001135,PROD001051,3,2024-12-19
CUST001135,PROD000461,5,2024-12-29
CUST001135,PROD001746,1,2024-12-21
CUST001135,PROD001476,5,2024-12-22
CUST001135,PROD000902,4,2024-12-22
CUST000916,PROD001299,3,2024-12-15
CUST000916,PROD001366,3,2024-12-08
CUST000916,PROD001658,1,2024-12-16
CUST006668,PROD000764,3,2024-09-18
CUST006668,PROD000112,3,2024-09-15
CUST006668,PROD000194,5,2024-09-18
CUST001327,PROD001709,2,2024-07-07
CUST001327,PROD000588,5,2024-07-05
CUST001327,PROD000603,1,2024-07-08
CUST001327,PROD000277,5,2024-07-11
CUST001327,PROD000811,3,2024-07-16
CUST001215,PROD001509,5,2024-07-30
CUST001215,PROD001205,5,2024-07-20
CUST001215,PROD001490,4,2024-07-31
CUST001215,PROD001376,5,2024-07-22
CUST001215,PROD001989,4,2024-07-23
CUST003255,PROD001409,2,2024-10-27
CUST007498,PROD001135,5,2024-11-09
CUST007498,PROD000965,1,2024-11-03
CUST001692,PROD000709,3,2024-08-08
CUST001692,PROD000197,1,2024-08-05
CUST009826,PROD000739,2,2024-09-24
CUST009826,PROD001100,2,2024-09-14
CUST004131,PROD001287,3,2024-10-25
CUST004131,PROD001089,5,2024-11-02
CUST004131,PROD000927,2,2024-10-27
CUST004131,PROD001768,2,2024-10-25
CUST007149,PROD000840,3,2025-02-02
CUST007149,PROD001294,3,2025-02-05
CUST003214,PROD001314,2,2024-08-01
CUST003214,PROD001558,4,2024-08-06
CUST003214,PROD000129,1,2024-08-07
CUST003214,PROD001982,5,2024-07-28
CUST003214,PROD000372,3,2024-08-01
CUST007586,PROD000501,4,2024-11-19
CUST007586,PROD001616,5,2024-11-14
CUST007586,PROD001598,5,2024-11-13
CUST007543,PROD000377,2,2024-09-01
CUST007543,PROD000427,1,2024-09-09
CUST007543,PROD001982,1,2024-09-12
CUST000734,PROD001462,3,2024-12-02
CUST000734,PROD000763,3,2024-12-03
CUST005956,PROD001370,3,2025-01-03
CUST005956,PROD000400,5,2025-01-09
CUST005956,PROD000318,4,2025-01-11
CUST005956,PROD001565,3,2024-12-30
CUST009180,PROD000229,1,2024-07-27
CUST009180,PROD000484,2,2024-07-17
CUST009180,PROD000970,4,2024-07-23
CUST009180,PROD000429,3,2024-07-29
CUST007309,PROD000864,2,2024-06-15
CUST003371,PROD001364,5,2025-03-18
CUST000967,PROD000035,4,2025-05-13
CUST000967,PROD000124,4,2025-05-16
CUST001168,PROD001718,4,2025-01-18
CUST001168,PROD001995,3,2025-01-17
CUST001168,PROD000418,4,2025-01-09
CUST001168,PROD000638,4,2025-01-11
CUST001168,PROD000023,5,2025-01-08
CUST003539,PROD000531,1,2025-01-30
CUST003539,PROD000330,5,2025-01-30
CUST005043,PROD001781,4,2025-02-15
CUST005043,PROD000874,2,2025-02-10
CUST005043,PROD001803,1,2025-02-12
CUST005043,PROD000017,5,2025-02-04
CUST005043,PROD001125,2,2025-02-16
CUST004699,PROD001007,1,2025-01-01
CUST004699,PROD000070,4,2025-01-04
CUST004699,PROD000002,3,2025-01-01
CUST006868,PROD001779,5,2024-11-15
CUST006868,PROD000326,5,2024-11-16
CUST006868,PROD000820,5,2024-11-18
CUST003400,PROD000892,2,2024-12-19
CUST008441,PROD000424,1,2024-12-05
CUST008441,PROD001567,2,2024-12-07
CUST008441,PROD000675,1,2024-12-15
CUST008441,PROD000234,3,2024-12-11
CUST008441,PROD000599,1,2024-12-07
CUST004455,PROD001292,1,2025-01-20
CUST009846,PROD000933,2,2025-01-19
CUST008832,PROD001257,1,2024-07-18
CUST008832,PROD001683,2,2024-07-20
CUST008832,PROD000175,4,2024-07-17
CUST008832,PROD001975,4,2024-07-29
CUST008832,PROD000183,4,2024-07-24
CUST009514,PROD000659,5,2024-11-03
CUST005117,PROD000029,4,2024-06-26
CUST005117,PROD001730,2,2024-06-28
CUST008280,PROD000964,5,2024-09-26
CUST007651,PROD001725,2,2025-03-21
CUST007651,PROD001169,3,2025-03-24
CUST007651,PROD001758,4,2025-03-23
CUST007651,PROD000624,4,2025-03-25
CUST007651,PROD001481,3,2025-03-20
CUST001801,PROD001530,2,2025-01-01
CUST001801,PROD000870,4,2024-12-27
CUST001801,PROD001077,2,2024-12-25
CUST001801,PROD001574,5,2025-01-05
CUST001801,PROD000948,2,2024-12-30
CUST009180,PROD000386,2,2025-03-04
CUST009180,PROD001691,2,2025-03-03
CUST009180,PROD000015,2,2025-03-04
CUST009180,PROD000994,1,2025-02-25
CUST003092,PROD000190,4,2025-02-07
CUST003092,PROD001113,2,2025-01-27
CUST001737,PROD000789,1,2024-06-05
CUST001737,PROD000061,3,2024-06-16
CUST005473,PROD001127,3,2025-05-30
CUST002427,PROD001794,4,2024-11-03
CUST002427,PROD000798,1,2024-11-10
CUST002427,PROD000388,5,2024-11-04
CUST002427,PROD001888,3,2024-10-28
CUST002467,PROD000997,4,2024-10-10
CUST004814,PROD000107,3,2025-03-04
CUST005689,PROD000738,1,2025-05-08
CUST005689,PROD000330,2,2025-05-15
CUST008264,PROD001760,3,2024-09-22
CUST008264,PROD001288,5,2024-09-18
CUST008264,PROD000332,5,2024-09-22
CUST001415,PROD001962,4,2025-01-02
CUST005584,PROD000593,2,2025-05-24
CUST005584,PROD000262,4,2025-05-21
CUST005584,PROD000230,2,2025-05-28
CUST005315,PROD001596,2,2024-12-20
CUST006663,PROD000675,3,2024-08-12
CUST006663,PROD000403,1,2024-08-18
CUST006663,PROD000414,1,2024-08-10
CUST006663,PROD000388,4,2024-08-12
CUST006663,PROD000043,3,2024-08-12
CUST002776,PROD001707,1,2025-03-09
CUST001179,PROD000911,3,2025-01-02
CUST001179,PROD001655,3,2025-01-11
CUST001179,PROD000133,1,2025-01-03
CUST005678,PROD000687,4,2024-07-05
CUST005678,PROD001626,3,2024-07-06
CUST005678,PROD000715,1,2024-07-05
CUST005739,PROD001483,5,2025-02-09
CUST002026,PROD001462,1,2024-06-09
CUST003543,PROD001752,4,2024-12-16
CUST001719,PROD001238,3,2024-12-26
CUST001719,PROD000343,3,2024-12-27
CUST001719,PROD001339,4,2025-01-01
CUST001719,PROD000907,3,2024-12-25
CUST008595,PROD001365,5,2024-06-07
CUST008595,PROD000931,2,2024-06-07
CUST008595,PROD000290,5,2024-06-17
CUST008595,PROD001372,3,2024-06-17
CUST005952,PROD001314,1,2024-09-02
CUST005952,PROD000879,4,2024-09-03
CUST001219,PROD001273,5,2025-03-27
CUST001219,PROD001745,5,2025-03-31
CUST003011,PROD000356,2,2025-04-24
CUST003011,PROD001826,4,2025-04-25
CUST009066,PROD000584,4,2024-11-20
CUST009066,PROD001962,1,2024-11-13
CUST009066,PROD000495,1,2024-11-21
CUST009066,PROD000490,2,2024-11-11
CUST003085,PROD001449,1,2024-08-26
CUST003085,PROD001083,2,2024-08-26
CUST003085,PROD000990,4,2024-08-22
CUST005124,PROD001239,4,2025-01-04
CUST005124,PROD001959,1,2025-01-07
CUST005124,PROD001029,1,2024-12-28
CUST003328,PROD001648,2,2025-04-24
CUST003328,PROD001271,2,2025-04-13
CUST003328,PROD000813,5,2025-04-21
CUST006481,PROD001547,5,2024-12-02
CUST006481,PROD001223,1,2024-12-07
CUST006481,PROD001071,1,2024-12-09
CUST006481,PROD000569,5,2024-12-03
CUST001775,PROD000763,5,2024-12-28
CUST001775,PROD001075,2,2024-12-21
CUST001775,PROD001373,5,2025-01-01
CUST001775,PROD001549,5,2024-12-28
CUST001961,PROD000067,5,2024-08-30
CUST001961,PROD000950,4,2024-08-28
CUST007003,PROD001355,1,2024-11-15
CUST002405,PROD001176,3,2025-04-01
CUST002405,PROD000617,4,2025-04-07
CUST002405,PROD001393,5,2025-04-01
CUST001124,PROD001464,2,2024-11-13
CUST001124,PROD000483,2,2024-11-07
CUST001124,PROD001739,3,2024-11-14
CUST001124,PROD001950,4,2024-11-07
CUST001124,PROD000345,1,2024-11-11
CUST009930,PROD001908,3,2024-08-02
CUST009930,PROD000235,1,2024-08-08
CUST009205,PROD001818,3,2024-07-11
CUST009205,PROD000927,1,2024-07-06
CUST009205,PROD001891,2,2024-07-09
CUST005985,PROD001760,4,2024-12-28
CUST005985,PROD001241,3,2024-12-20
CUST005997,PROD000958,2,2024-09-22
CUST005997,PROD001953,3,2024-09-27
CUST005997,PROD000520,3,2024-09-23
CUST006093,PROD000619,5,2024-08-29
CUST006093,PROD000750,5,2024-08-29
CUST006093,PROD000022,2,2024-08-25
CUST009152,PROD001490,1,2025-02-01
CUST009152,PROD001425,3,2025-02-12
CUST009152,PROD001336,1,2025-02-02
CUST006091,PROD001128,4,2025-01-25
CUST009019,PROD000725,4,2024-09-14
CUST009387,PROD000227,5,2024-07-07
CUST009387,PROD001784,2,2024-07-03
CUST009387,PROD000860,5,2024-07-02
CUST006502,PROD001344,3,2024-07-08
CUST001019,PROD000856,4,2024-11-02
CUST001019,PROD000140,4,2024-11-03
CUST001019,PROD000940,1,2024-11-01
CUST008748,PROD000626,2,2024-09-15
CUST006966,PROD000058,1,2024-11-07
CUST006966,PROD001392,2,2024-11-03
CUST006966,PROD001877,4,2024-11-05
CUST006966,PROD001121,5,2024-11-04
CUST002268,PROD000491,5,2024-12-02
CUST002268,PROD000312,2,2024-12-13
CUST002268,PROD001284,4,2024-12-02
CUST002323,PROD001167,1,2024-11-27
CUST002323,PROD001579,1,2024-11-21
CUST001008,PROD000202,3,2025-04-07
CUST001044,PROD001140,3,2024-08-15
CUST001044,PROD001408,5,2024-08-06
CUST001044,PROD000743,5,2024-08-07
CUST001044,PROD000154,3,2024-08-13
CUST002290,PROD001072,5,2025-01-08
CUST005753,PROD000169,3,2024-09-25
CUST005753,PROD000931,3,2024-09-20
CUST005753,PROD000366,2,2024-09-21
CUST007217,PROD000350,5,2024-07-19
CUST007217,PROD000157,3,2024-07-12
CUST005913,PROD000764,1,2024-10-20
CUST005913,PROD000276,1,2024-10-21
CUST007688,PROD000670,3,2025-04-16
CUST007141,PROD000349,2,2024-07-25
CUST007141,PROD001708,5,2024-07-25
CUST009733,PROD000274,2,2025-03-05
CUST005727,PROD001512,2,2024-08-01
CUST004872,PROD000016,1,2024-09-24
CUST004872,PROD001442,5,2024-09-20
CUST004872,PROD000183,1,2024-09-15
CUST004872,PROD001046,1,2024-09-23
CUST004872,PROD000381,4,2024-09-26
CUST007680,PROD000464,5,2024-08-03
CUST003674,PROD000659,3,2025-01-21
CUST003674,PROD000731,5,2025-01-19
CUST003674,PROD000871,5,2025-01-18
CUST006579,PROD001508,5,2025-04-09
CUST006579,PROD000560,1,2025-04-14
CUST006579,PROD000946,2,2025-04-14
CUST006579,PROD001159,3,2025-04-12
CUST006579,PROD001050,4,2025-04-18
CUST006265,PROD000709,1,2025-01-30
CUST006265,PROD000210,4,2025-01-27
CUST006265,PROD000714,1,2025-01-21
CUST006265,PROD000247,4,2025-01-25
CUST006265,PROD000908,2,2025-01-31
CUST000192,PROD000400,4,2024-11-17
CUST000192,PROD000100,3,2024-11-21
CUST009961,PROD001316,4,2025-03-23
CUST009961,PROD001064,1,2025-03-22
CUST009961,PROD000453,1,2025-04-01
CUST007063,PROD000838,5,2024-09-30
CUST007063,PROD001621,2,2024-10-09
CUST007063,PROD001275,1,2024-10-05
CUST007063,PROD000887,2,2024-10-02
CUST000473,PROD000734,3,2024-08-28
CUST002346,PROD000728,1,2025-03-11
CUST002884,PROD000596,2,2024-07-09
CUST002884,PROD001595,5,2024-06-28
CUST002884,PROD000197,2,2024-07-09
CUST002884,PROD000855,4,2024-06-30
CUST006392,PROD000002,4,2025-01-15
CUST000520,PROD000051,5,2025-05-20
CUST000520,PROD000136,5,2025-05-07
CUST003159,PROD001332,3,2024-11-19
CUST003159,PROD000702,1,2024-11-20
CUST003159,PROD000252,3,2024-11-21
CUST003159,PROD000282,4,2024-11-19
CUST003159,PROD001409,4,2024-11-14
CUST003272,PROD000149,5,2025-01-21
CUST003272,PROD001427,3,2025-01-17
CUST003272,PROD000340,1,2025-01-27
CUST003272,PROD001603,3,2025-01-26
CUST001191,PROD000470,2,2024-07-03
CUST001191,PROD001582,5,2024-07-06
CUST001191,PROD001249,2,2024-07-11
CUST001191,PROD001886,1,2024-07-13
CUST009089,PROD000522,1,2024-07-13
CUST001722,PROD001158,4,2025-04-14
CUST001722,PROD001772,5,2025-04-15
CUST001722,PROD001726,1,2025-04-08
CUST001722,PROD001470,5,2025-04-16
CUST003793,PROD001790,1,2024-12-05
CUST003793,PROD002000,1,2024-11-26
CUST003793,PROD001940,2,2024-11-28
CUST003793,PROD000023,1,2024-11-25
CUST003793,PROD001049,5,2024-11-25
CUST004123,PROD000489,2,2024-06-26
CUST000238,PROD000050,2,2025-05-03
CUST000238,PROD000430,3,2025-05-02
CUST000238,PROD001694,2,2025-05-03
CUST000217,PROD000514,5,2025-03-24
CUST000217,PROD000171,4,2025-04-04
CUST000217,PROD001313,1,2025-03-30
CUST007353,PROD001737,1,2025-03-04
CUST007353,PROD000142,3,2025-03-14
CUST007353,PROD001937,2,2025-03-09
CUST001920,PROD000350,5,2025-04-08
CUST001920,PROD000882,3,2025-04-14
CUST001920,PROD000416,1,2025-04-17
CUST001920,PROD000349,4,2025-04-16
CUST008124,PROD000462,2,2024-07-23
CUST004133,PROD001590,4,2024-09-08
CUST002426,PROD001125,3,2025-02-27
CUST002426,PROD001449,4,2025-03-10
CUST002073,PROD000656,3,2024-09-22
CUST002073,PROD000028,4,2024-10-02
CUST002073,PROD001554,1,2024-09-20
CUST003660,PROD001822,2,2025-03-20
CUST003660,PROD000281,4,2025-03-08
CUST005244,PROD000369,4,2024-08-07
CUST005244,PROD000853,5,2024-08-05
CUST005244,PROD001448,5,2024-08-04
CUST005244,PROD001563,2,2024-08-07
CUST005244,PROD000143,4,2024-08-12
CUST004244,PROD000121,3,2024-08-12
CUST004244,PROD001207,1,2024-08-15
CUST004244,PROD001663,5,2024-08-15
CUST004244,PROD001389,4,2024-08-17
CUST004244,PROD000696,2,2024-08-15
CUST001118,PROD001802,3,2025-02-18
CUST001118,PROD000340,3,2025-02-17
CUST009854,PROD000598,1,2025-02-20
CUST009854,PROD001753,4,2025-02-11
CUST009731,PROD000952,3,2025-02-16
CUST009731,PROD000556,3,2025-02-20
CUST009731,PROD000704,3,2025-02-10
CUST008667,PROD000341,2,2024-08-07
CUST008667,PROD001065,2,2024-07-28
CUST008667,PROD001512,3,2024-07-31
CUST005626,PROD000382,5,2025-04-05
CUST005626,PROD001341,3,2025-04-18
CUST005626,PROD000644,3,2025-04-09
CUST002974,PROD001741,3,2025-03-15
CUST002974,PROD000241,5,2025-03-13
CUST009377,PROD000871,5,2024-07-30
CUST009377,PROD001689,4,2024-08-06
CUST009377,PROD001217,5,2024-07-26
CUST009377,PROD001721,3,2024-08-01
CUST000126,PROD001736,5,2024-09-06
CUST007524,PROD000613,1,2025-02-18
CUST007524,PROD001386,5,2025-02-19
CUST007524,PROD001058,2,2025-02-14
CUST001544,PROD001879,1,2025-02-24
CUST001544,PROD001602,3,2025-02-20
CUST001483,PROD000584,1,2024-07-14
CUST001483,PROD000908,5,2024-07-16
CUST001483,PROD001218,5,2024-07-24
CUST001483,PROD001730,5,2024-07-12
CUST006929,PROD000286,5,2024-08-25
CUST006929,PROD000480,5,2024-08-17
CUST006788,PROD000514,3,2025-04-22
CUST006788,PROD000697,1,2025-04-19
CUST003244,PROD001980,2,2024-10-20
CUST003244,PROD000580,1,2024-10-20
CUST003321,PROD001531,5,2024-05-29
CUST003321,PROD001018,1,2024-05-26
CUST002703,PROD001453,4,2024-09-23
CUST002703,PROD000512,2,2024-09-18
CUST002703,PROD000165,3,2024-09-25
CUST002703,PROD000268,3,2024-09-15
CUST006630,PROD000008,2,2024-08-12
CUST006630,PROD001609,3,2024-08-15
CUST006630,PROD001951,1,2024-08-12
CUST002202,PROD000852,4,2024-08-26
CUST002202,PROD001202,1,2024-08-29
CUST002202,PROD000236,4,2024-08-25
CUST002202,PROD001720,4,2024-08-23
CUST008125,PROD000491,1,2025-01-11
CUST008125,PROD000298,2,2025-01-12
CUST008125,PROD001359,2,2025-01-15
CUST003539,PROD001053,5,2024-06-13
CUST001190,PROD001967,5,2024-09-14
CUST004894,PROD000744,2,2024-10-07
CUST004894,PROD001347,1,2024-10-10
CUST004894,PROD000665,2,2024-10-17
CUST004894,PROD000325,3,2024-10-15
CUST004894,PROD000366,3,2024-10-11
CUST002633,PROD001431,2,2025-02-16
CUST002633,PROD001030,1,2025-02-18
CUST002633,PROD000377,3,2025-02-21
CUST002633,PROD001672,3,2025-02-23
CUST002633,PROD000821,4,2025-02-16
CUST001761,PROD000624,2,2024-09-05
CUST001761,PROD000096,4,2024-09-14
CUST001761,PROD000158,5,2024-09-03
CUST005052,PROD001341,5,2024-10-28
CUST005052,PROD000754,2,2024-10-21
CUST001987,PROD001746,2,2024-11-27
