id_order,id_produk,harga,jumlah,total_item
ORD00049302,PROD000927,2891000.0,1,2891000.0
ORD00049302,PROD000783,2226000.0,1,2226000.0
ORD00049302,PROD001675,3577000.0,3,10731000.0
ORD00049303,PROD000523,122000.0,3,366000.0
ORD00049303,PROD001378,368000.0,1,368000.0
ORD00049304,PROD000306,88000.0,3,264000.0
ORD00049305,PROD001799,3801000.0,3,11403000.0
ORD00049306,PROD001662,1953000.0,1,1953000.0
ORD00049307,PROD001033,508000.0,1,508000.0
ORD00049307,PROD000018,4781000.0,3,14343000.0
ORD00049307,PROD000810,2259000.0,2,4518000.0
ORD00049307,PROD001465,2950000.0,3,8850000.0
ORD00049308,PROD001836,2451000.0,2,4902000.0
ORD00049308,PROD001073,4404000.0,2,8808000.0
ORD00049308,PROD001756,3693000.0,1,3693000.0
ORD00049308,PROD000575,1210000.0,2,2420000.0
ORD00049308,PROD001425,732000.0,1,732000.0
ORD00049309,PROD001362,2835000.0,2,5670000.0
ORD00049309,PROD000237,2792000.0,1,2792000.0
ORD00049309,PROD001841,1978000.0,3,5934000.0
ORD00049310,PROD000727,3907000.0,3,11721000.0
ORD00049310,PROD000627,2523000.0,2,5046000.0
ORD00049311,PROD001338,2353000.0,1,2353000.0
ORD00049312,PROD000810,2259000.0,2,4518000.0
ORD00049313,PROD001786,1799000.0,1,1799000.0
ORD00049313,PROD000514,4708000.0,1,4708000.0
ORD00049313,PROD001557,1487000.0,2,2974000.0
ORD00049313,PROD001640,3345000.0,2,6690000.0
ORD00049313,PROD000035,3053000.0,3,9159000.0
ORD00049314,PROD000256,4477000.0,3,13431000.0
ORD00049314,PROD000003,1202000.0,3,3606000.0
ORD00049315,PROD000133,2136000.0,3,6408000.0
ORD00049315,PROD001564,2074000.0,2,4148000.0
ORD00049315,PROD001922,3658000.0,2,7316000.0
ORD00049315,PROD000342,2083000.0,1,2083000.0
ORD00049316,PROD001445,2212000.0,2,4424000.0
ORD00049316,PROD000510,2125000.0,1,2125000.0
ORD00049316,PROD000907,1843000.0,2,3686000.0
ORD00049316,PROD000642,435000.0,1,435000.0
ORD00049316,PROD000375,42000.0,2,84000.0
ORD00049317,PROD001041,4598000.0,3,13794000.0
ORD00049318,PROD001137,3617000.0,3,10851000.0
ORD00049318,PROD001812,166000.0,1,166000.0
ORD00049319,PROD000241,4766000.0,1,4766000.0
ORD00049319,PROD001055,229000.0,1,229000.0
ORD00049319,PROD001027,3649000.0,2,7298000.0
ORD00049319,PROD000485,998000.0,3,2994000.0
ORD00049319,PROD001483,1514000.0,2,3028000.0
ORD00049320,PROD000200,2503000.0,1,2503000.0
ORD00049320,PROD001805,4129000.0,3,12387000.0
ORD00049320,PROD000825,4470000.0,2,8940000.0
ORD00049320,PROD000560,2465000.0,2,4930000.0
ORD00049321,PROD000077,1195000.0,1,1195000.0
ORD00049322,PROD000122,4801000.0,2,9602000.0
ORD00049322,PROD000451,2680000.0,3,8040000.0
ORD00049322,PROD000440,682000.0,3,2046000.0
ORD00049322,PROD000183,825000.0,3,2475000.0
ORD00049323,PROD001088,977000.0,2,1954000.0
ORD00049324,PROD001565,3306000.0,1,3306000.0
ORD00049325,PROD000813,3396000.0,2,6792000.0
ORD00049325,PROD001354,1628000.0,1,1628000.0
ORD00049325,PROD000650,4652000.0,3,13956000.0
ORD00049325,PROD001455,4582000.0,1,4582000.0
ORD00049325,PROD001989,4556000.0,2,9112000.0
ORD00049326,PROD000302,540000.0,3,1620000.0
ORD00049326,PROD001919,3712000.0,1,3712000.0
ORD00049326,PROD001398,852000.0,2,1704000.0
ORD00049326,PROD000071,2811000.0,1,2811000.0
ORD00049327,PROD000068,2550000.0,2,5100000.0
ORD00049327,PROD000092,1886000.0,3,5658000.0
ORD00049327,PROD001204,4650000.0,3,13950000.0
ORD00049327,PROD001215,656000.0,1,656000.0
ORD00049327,PROD000371,4952000.0,3,14856000.0
ORD00049328,PROD001794,2086000.0,2,4172000.0
ORD00049329,PROD000178,1796000.0,2,3592000.0
ORD00049330,PROD001744,899000.0,2,1798000.0
ORD00049330,PROD000288,3950000.0,3,11850000.0
ORD00049330,PROD001848,3660000.0,3,10980000.0
ORD00049330,PROD001694,21000.0,2,42000.0
ORD00049331,PROD000928,1907000.0,3,5721000.0
ORD00049331,PROD000638,138000.0,2,276000.0
ORD00049331,PROD000720,1565000.0,2,3130000.0
ORD00049331,PROD000693,4905000.0,3,14715000.0
ORD00049332,PROD001341,2494000.0,2,4988000.0
ORD00049332,PROD000295,4947000.0,1,4947000.0
ORD00049332,PROD000411,1078000.0,1,1078000.0
ORD00049332,PROD001211,3027000.0,3,9081000.0
ORD00049333,PROD000142,4275000.0,1,4275000.0
ORD00049333,PROD000584,3748000.0,1,3748000.0
ORD00049334,PROD000484,3802000.0,2,7604000.0
ORD00049334,PROD001346,1778000.0,1,1778000.0
ORD00049334,PROD000740,4037000.0,2,8074000.0
ORD00049334,PROD001966,3589000.0,2,7178000.0
ORD00049335,PROD001463,4484000.0,3,13452000.0
ORD00049335,PROD000863,2753000.0,2,5506000.0
ORD00049335,PROD001257,1856000.0,2,3712000.0
ORD00049335,PROD001921,2211000.0,2,4422000.0
ORD00049335,PROD001701,2754000.0,1,2754000.0
ORD00049336,PROD001419,3468000.0,2,6936000.0
ORD00049336,PROD001740,3477000.0,2,6954000.0
ORD00049336,PROD000674,3803000.0,3,11409000.0
ORD00049336,PROD000184,1102000.0,1,1102000.0
ORD00049336,PROD001404,2156000.0,1,2156000.0
ORD00049337,PROD001059,3544000.0,2,7088000.0
ORD00049337,PROD001943,4585000.0,3,13755000.0
ORD00049337,PROD000785,683000.0,3,2049000.0
ORD00049337,PROD001838,1099000.0,3,3297000.0
ORD00049337,PROD001789,4024000.0,2,8048000.0
ORD00049338,PROD001504,1499000.0,3,4497000.0
ORD00049338,PROD000517,2118000.0,2,4236000.0
ORD00049338,PROD001285,2239000.0,3,6717000.0
ORD00049338,PROD000784,4656000.0,3,13968000.0
ORD00049339,PROD001397,4058000.0,2,8116000.0
ORD00049339,PROD001041,4598000.0,3,13794000.0
ORD00049339,PROD000237,2792000.0,3,8376000.0
ORD00049339,PROD001911,4690000.0,1,4690000.0
ORD00049339,PROD000244,1157000.0,2,2314000.0
ORD00049340,PROD000064,373000.0,3,1119000.0
ORD00049340,PROD000755,3047000.0,3,9141000.0
ORD00049341,PROD000184,1102000.0,1,1102000.0
ORD00049341,PROD000236,3777000.0,1,3777000.0
ORD00049342,PROD001140,1065000.0,1,1065000.0
ORD00049342,PROD000858,4524000.0,2,9048000.0
ORD00049342,PROD001648,544000.0,1,544000.0
ORD00049342,PROD000123,598000.0,3,1794000.0
ORD00049343,PROD001613,1531000.0,3,4593000.0
ORD00049343,PROD001147,1705000.0,2,3410000.0
ORD00049343,PROD000949,1740000.0,2,3480000.0
ORD00049343,PROD000614,264000.0,3,792000.0
ORD00049344,PROD000903,2241000.0,3,6723000.0
ORD00049344,PROD001496,1673000.0,3,5019000.0
ORD00049344,PROD000812,3326000.0,2,6652000.0
ORD00049345,PROD000781,987000.0,3,2961000.0
ORD00049345,PROD000263,2480000.0,2,4960000.0
ORD00049345,PROD000132,85000.0,2,170000.0
ORD00049345,PROD001013,977000.0,2,1954000.0
ORD00049346,PROD000416,4485000.0,2,8970000.0
ORD00049346,PROD001993,1722000.0,3,5166000.0
ORD00049347,PROD000947,3608000.0,3,10824000.0
ORD00049347,PROD000392,893000.0,1,893000.0
ORD00049347,PROD000534,4466000.0,2,8932000.0
ORD00049347,PROD001153,2550000.0,1,2550000.0
ORD00049348,PROD000838,3102000.0,3,9306000.0
ORD00049348,PROD000375,42000.0,3,126000.0
ORD00049348,PROD000515,3895000.0,2,7790000.0
ORD00049348,PROD001792,3687000.0,2,7374000.0
ORD00049349,PROD001655,1487000.0,1,1487000.0
ORD00049349,PROD000183,825000.0,1,825000.0
ORD00049350,PROD001505,1643000.0,3,4929000.0
ORD00049350,PROD001704,3303000.0,2,6606000.0
ORD00049350,PROD000415,2770000.0,3,8310000.0
ORD00049350,PROD000454,212000.0,3,636000.0
ORD00049351,PROD001559,4997000.0,1,4997000.0
ORD00049351,PROD001741,2101000.0,2,4202000.0
ORD00049352,PROD001935,1096000.0,3,3288000.0
ORD00049352,PROD001047,63000.0,3,189000.0
ORD00049353,PROD001780,4825000.0,3,14475000.0
ORD00049353,PROD000201,4577000.0,2,9154000.0
ORD00049353,PROD000828,3941000.0,1,3941000.0
ORD00049354,PROD000963,4438000.0,2,8876000.0
ORD00049354,PROD000906,219000.0,1,219000.0
ORD00049354,PROD000316,439000.0,2,878000.0
ORD00049355,PROD000235,1644000.0,1,1644000.0
ORD00049355,PROD001483,1514000.0,2,3028000.0
ORD00049355,PROD001995,4038000.0,1,4038000.0
ORD00049355,PROD001213,53000.0,2,106000.0
ORD00049356,PROD001332,880000.0,1,880000.0
ORD00049356,PROD001003,1765000.0,3,5295000.0
ORD00049356,PROD001547,3882000.0,3,11646000.0
ORD00049356,PROD000189,381000.0,2,762000.0
ORD00049356,PROD000241,4766000.0,1,4766000.0
ORD00049357,PROD000071,2811000.0,1,2811000.0
ORD00049357,PROD001113,1415000.0,3,4245000.0
ORD00049357,PROD001531,4077000.0,2,8154000.0
ORD00049358,PROD000203,4392000.0,2,8784000.0
ORD00049359,PROD000002,3437000.0,3,10311000.0
ORD00049359,PROD000284,710000.0,2,1420000.0
ORD00049360,PROD001212,1131000.0,3,3393000.0
ORD00049360,PROD001351,2179000.0,1,2179000.0
ORD00049360,PROD000815,2699000.0,3,8097000.0
ORD00049361,PROD001854,516000.0,1,516000.0
ORD00049361,PROD000930,4719000.0,3,14157000.0
ORD00049361,PROD001594,3150000.0,3,9450000.0
ORD00049362,PROD001017,1596000.0,2,3192000.0
ORD00049362,PROD001595,764000.0,2,1528000.0
ORD00049362,PROD000018,4781000.0,3,14343000.0
ORD00049362,PROD001436,4425000.0,3,13275000.0
ORD00049363,PROD001472,1130000.0,1,1130000.0
ORD00049363,PROD001262,3804000.0,3,11412000.0
ORD00049363,PROD000329,445000.0,1,445000.0
ORD00049364,PROD001035,483000.0,2,966000.0
ORD00049364,PROD000056,489000.0,3,1467000.0
ORD00049364,PROD001834,862000.0,1,862000.0
ORD00049365,PROD001535,806000.0,3,2418000.0
ORD00049366,PROD001803,1943000.0,2,3886000.0
ORD00049367,PROD001869,1307000.0,1,1307000.0
ORD00049367,PROD001512,924000.0,3,2772000.0
ORD00049367,PROD001955,984000.0,2,1968000.0
ORD00049368,PROD001466,1220000.0,3,3660000.0
ORD00049368,PROD000522,2162000.0,1,2162000.0
ORD00049368,PROD001763,29000.0,1,29000.0
ORD00049368,PROD001515,2901000.0,3,8703000.0
ORD00049369,PROD000544,143000.0,3,429000.0
ORD00049369,PROD000270,3220000.0,2,6440000.0
ORD00049369,PROD000894,2946000.0,3,8838000.0
ORD00049369,PROD000955,2877000.0,2,5754000.0
ORD00049369,PROD000388,1028000.0,3,3084000.0
ORD00049370,PROD000396,1901000.0,1,1901000.0
ORD00049371,PROD000715,3137000.0,1,3137000.0
ORD00049371,PROD001124,716000.0,2,1432000.0
ORD00049371,PROD000069,2864000.0,2,5728000.0
ORD00049371,PROD000184,1102000.0,2,2204000.0
ORD00049371,PROD001891,1470000.0,2,2940000.0
ORD00049372,PROD000851,2898000.0,3,8694000.0
ORD00049372,PROD001208,1281000.0,3,3843000.0
ORD00049372,PROD001414,2888000.0,3,8664000.0
ORD00049372,PROD000087,3576000.0,1,3576000.0
ORD00049372,PROD000990,4056000.0,2,8112000.0
ORD00049373,PROD001355,664000.0,1,664000.0
ORD00049373,PROD001106,242000.0,1,242000.0
ORD00049373,PROD001035,483000.0,2,966000.0
ORD00049374,PROD000299,4343000.0,3,13029000.0
ORD00049374,PROD000822,1939000.0,3,5817000.0
ORD00049375,PROD000602,4778000.0,1,4778000.0
ORD00049375,PROD000445,4699000.0,1,4699000.0
ORD00049375,PROD000414,386000.0,2,772000.0
ORD00049375,PROD000325,90000.0,2,180000.0
ORD00049376,PROD001851,913000.0,3,2739000.0
ORD00049376,PROD001884,2231000.0,2,4462000.0
ORD00049376,PROD001500,4820000.0,1,4820000.0
ORD00049376,PROD000998,2578000.0,2,5156000.0
ORD00049377,PROD000716,2734000.0,1,2734000.0
ORD00049377,PROD001389,369000.0,2,738000.0
ORD00049377,PROD000402,275000.0,1,275000.0
ORD00049378,PROD000959,2302000.0,1,2302000.0
ORD00049378,PROD000861,2844000.0,2,5688000.0
ORD00049378,PROD001792,3687000.0,1,3687000.0
ORD00049379,PROD000692,4473000.0,1,4473000.0
ORD00049380,PROD000706,3504000.0,2,7008000.0
ORD00049380,PROD001931,3952000.0,1,3952000.0
ORD00049380,PROD001326,1768000.0,2,3536000.0
ORD00049381,PROD000871,91000.0,1,91000.0
ORD00049381,PROD001629,777000.0,3,2331000.0
ORD00049381,PROD000905,1352000.0,3,4056000.0
ORD00049381,PROD000189,381000.0,3,1143000.0
ORD00049382,PROD001170,4894000.0,1,4894000.0
ORD00049383,PROD000386,4429000.0,1,4429000.0
ORD00049383,PROD000725,682000.0,1,682000.0
ORD00049383,PROD000199,4526000.0,2,9052000.0
ORD00049383,PROD001158,1077000.0,2,2154000.0
ORD00049384,PROD001089,1541000.0,2,3082000.0
ORD00049384,PROD000753,3842000.0,2,7684000.0
ORD00049384,PROD001589,4913000.0,1,4913000.0
ORD00049384,PROD001986,515000.0,3,1545000.0
ORD00049384,PROD001928,4632000.0,2,9264000.0
ORD00049385,PROD000274,1354000.0,1,1354000.0
ORD00049385,PROD001427,3875000.0,1,3875000.0
ORD00049385,PROD001077,238000.0,3,714000.0
ORD00049386,PROD001756,3693000.0,2,7386000.0
ORD00049386,PROD000899,1971000.0,3,5913000.0
ORD00049386,PROD001287,1820000.0,2,3640000.0
ORD00049387,PROD000151,249000.0,3,747000.0
ORD00049388,PROD001633,2868000.0,3,8604000.0
ORD00049388,PROD000473,3661000.0,2,7322000.0
ORD00049388,PROD000893,4718000.0,1,4718000.0
ORD00049388,PROD001370,1231000.0,2,2462000.0
ORD00049388,PROD001858,4260000.0,1,4260000.0
ORD00049389,PROD001962,1754000.0,1,1754000.0
ORD00049390,PROD000182,3393000.0,1,3393000.0
ORD00049390,PROD001409,2458000.0,2,4916000.0
ORD00049390,PROD001744,899000.0,3,2697000.0
ORD00049390,PROD000444,2776000.0,1,2776000.0
ORD00049390,PROD001790,1533000.0,2,3066000.0
ORD00049391,PROD001450,50000.0,1,50000.0
ORD00049392,PROD000314,4167000.0,1,4167000.0
ORD00049392,PROD000609,2918000.0,2,5836000.0
ORD00049392,PROD001727,3004000.0,1,3004000.0
ORD00049393,PROD000171,4910000.0,2,9820000.0
ORD00049393,PROD000592,3057000.0,2,6114000.0
ORD00049393,PROD000673,4906000.0,3,14718000.0
ORD00049393,PROD000152,2644000.0,1,2644000.0
ORD00049394,PROD001864,3662000.0,3,10986000.0
ORD00049394,PROD001633,2868000.0,3,8604000.0
ORD00049394,PROD000140,3868000.0,1,3868000.0
ORD00049395,PROD000936,698000.0,1,698000.0
ORD00049395,PROD000975,4874000.0,1,4874000.0
ORD00049395,PROD000760,3506000.0,3,10518000.0
ORD00049395,PROD000083,3473000.0,2,6946000.0
ORD00049395,PROD000817,1775000.0,2,3550000.0
ORD00049396,PROD001172,662000.0,2,1324000.0
ORD00049396,PROD000265,2877000.0,2,5754000.0
ORD00049397,PROD000160,1848000.0,3,5544000.0
ORD00049397,PROD000719,3485000.0,2,6970000.0
ORD00049397,PROD001464,1984000.0,1,1984000.0
ORD00049397,PROD001074,4800000.0,2,9600000.0
ORD00049398,PROD001389,369000.0,2,738000.0
ORD00049398,PROD001065,71000.0,2,142000.0
ORD00049398,PROD001269,2947000.0,3,8841000.0
ORD00049398,PROD001734,844000.0,3,2532000.0
ORD00049399,PROD001964,3454000.0,1,3454000.0
ORD00049399,PROD001012,204000.0,1,204000.0
ORD00049399,PROD001975,2846000.0,3,8538000.0
ORD00049399,PROD001536,2606000.0,3,7818000.0
ORD00049400,PROD000305,4748000.0,1,4748000.0
ORD00049400,PROD000692,4473000.0,2,8946000.0
ORD00049400,PROD000554,2323000.0,2,4646000.0
ORD00049400,PROD001764,2292000.0,3,6876000.0
ORD00049400,PROD000793,4333000.0,1,4333000.0
ORD00049401,PROD000281,4264000.0,1,4264000.0
ORD00049401,PROD000629,4078000.0,3,12234000.0
ORD00049401,PROD000799,1817000.0,3,5451000.0
ORD00049401,PROD001514,1168000.0,3,3504000.0
ORD00049401,PROD000056,489000.0,3,1467000.0
ORD00049402,PROD001248,3863000.0,1,3863000.0
ORD00049402,PROD001340,2562000.0,3,7686000.0
ORD00049402,PROD000156,3871000.0,3,11613000.0
ORD00049403,PROD000585,1187000.0,2,2374000.0
ORD00049403,PROD000107,3905000.0,3,11715000.0
ORD00049404,PROD001059,3544000.0,2,7088000.0
ORD00049404,PROD000897,1956000.0,2,3912000.0
ORD00049404,PROD000003,1202000.0,3,3606000.0
ORD00049405,PROD000021,486000.0,3,1458000.0
ORD00049405,PROD000341,4322000.0,2,8644000.0
ORD00049405,PROD000843,625000.0,3,1875000.0
ORD00049405,PROD001360,4986000.0,3,14958000.0
ORD00049405,PROD001003,1765000.0,1,1765000.0
ORD00049406,PROD001913,3079000.0,2,6158000.0
ORD00049407,PROD001923,4487000.0,1,4487000.0
ORD00049407,PROD000870,1158000.0,1,1158000.0
ORD00049407,PROD000401,1213000.0,1,1213000.0
ORD00049407,PROD001245,1661000.0,1,1661000.0
ORD00049407,PROD000529,3555000.0,3,10665000.0
ORD00049408,PROD001594,3150000.0,1,3150000.0
ORD00049408,PROD000214,2048000.0,1,2048000.0
ORD00049408,PROD001650,1370000.0,2,2740000.0
ORD00049409,PROD000944,1678000.0,1,1678000.0
ORD00049409,PROD001623,1992000.0,3,5976000.0
ORD00049409,PROD000769,2012000.0,3,6036000.0
ORD00049409,PROD001716,4566000.0,1,4566000.0
ORD00049409,PROD000397,4711000.0,3,14133000.0
ORD00049410,PROD001540,1030000.0,2,2060000.0
ORD00049410,PROD001628,808000.0,2,1616000.0
ORD00049410,PROD000415,2770000.0,2,5540000.0
ORD00049410,PROD000888,1589000.0,1,1589000.0
ORD00049411,PROD001839,4146000.0,1,4146000.0
ORD00049411,PROD000420,1341000.0,1,1341000.0
ORD00049411,PROD000510,2125000.0,2,4250000.0
ORD00049412,PROD000490,4386000.0,1,4386000.0
ORD00049413,PROD001814,623000.0,1,623000.0
ORD00049413,PROD001671,3747000.0,3,11241000.0
ORD00049413,PROD001049,404000.0,3,1212000.0
ORD00049414,PROD000196,1190000.0,1,1190000.0
ORD00049414,PROD000467,293000.0,1,293000.0
ORD00049414,PROD001896,1057000.0,1,1057000.0
ORD00049415,PROD001861,2363000.0,1,2363000.0
ORD00049415,PROD000046,1208000.0,3,3624000.0
ORD00049416,PROD001862,3197000.0,3,9591000.0
ORD00049416,PROD000422,3721000.0,3,11163000.0
ORD00049416,PROD000408,2917000.0,1,2917000.0
ORD00049416,PROD000515,3895000.0,3,11685000.0
ORD00049417,PROD001895,4661000.0,3,13983000.0
ORD00049418,PROD001107,3190000.0,2,6380000.0
ORD00049418,PROD001594,3150000.0,2,6300000.0
ORD00049419,PROD001784,100000.0,2,200000.0
ORD00049419,PROD001254,4812000.0,3,14436000.0
ORD00049419,PROD000286,3173000.0,1,3173000.0
ORD00049419,PROD001706,1997000.0,1,1997000.0
ORD00049420,PROD001717,2018000.0,1,2018000.0
ORD00049420,PROD001839,4146000.0,2,8292000.0
ORD00049420,PROD001488,196000.0,2,392000.0
ORD00049421,PROD000978,440000.0,2,880000.0
ORD00049421,PROD000946,4409000.0,3,13227000.0
ORD00049421,PROD001222,765000.0,1,765000.0
ORD00049422,PROD000492,3824000.0,2,7648000.0
ORD00049422,PROD001291,4222000.0,1,4222000.0
ORD00049422,PROD001821,1895000.0,2,3790000.0
ORD00049422,PROD001542,2047000.0,3,6141000.0
ORD00049423,PROD000970,4622000.0,3,13866000.0
ORD00049424,PROD001986,515000.0,3,1545000.0
ORD00049424,PROD001130,1136000.0,1,1136000.0
ORD00049424,PROD000751,2692000.0,2,5384000.0
ORD00049425,PROD001099,315000.0,1,315000.0
ORD00049425,PROD001589,4913000.0,3,14739000.0
ORD00049425,PROD000051,4704000.0,1,4704000.0
ORD00049426,PROD000670,1569000.0,1,1569000.0
ORD00049427,PROD000971,1872000.0,2,3744000.0
ORD00049427,PROD001133,3239000.0,3,9717000.0
ORD00049427,PROD000068,2550000.0,3,7650000.0
ORD00049428,PROD000995,4783000.0,2,9566000.0
ORD00049428,PROD000460,4361000.0,3,13083000.0
ORD00049428,PROD000458,556000.0,2,1112000.0
ORD00049428,PROD000419,1024000.0,3,3072000.0
ORD00049429,PROD000671,68000.0,3,204000.0
ORD00049430,PROD001438,2139000.0,3,6417000.0
ORD00049430,PROD001692,2117000.0,3,6351000.0
ORD00049430,PROD000830,2208000.0,1,2208000.0
ORD00049430,PROD000485,998000.0,2,1996000.0
ORD00049431,PROD001377,1627000.0,3,4881000.0
ORD00049431,PROD001151,4714000.0,3,14142000.0
ORD00049431,PROD001718,533000.0,1,533000.0
ORD00049432,PROD001523,773000.0,3,2319000.0
ORD00049432,PROD001840,291000.0,3,873000.0
ORD00049433,PROD001344,202000.0,2,404000.0
ORD00049434,PROD000642,435000.0,1,435000.0
ORD00049434,PROD001645,1303000.0,3,3909000.0
ORD00049435,PROD001470,2634000.0,1,2634000.0
ORD00049435,PROD000459,4178000.0,2,8356000.0
ORD00049435,PROD001647,495000.0,1,495000.0
ORD00049435,PROD001542,2047000.0,3,6141000.0
ORD00049436,PROD002000,4459000.0,3,13377000.0
ORD00049437,PROD001130,1136000.0,3,3408000.0
ORD00049437,PROD000592,3057000.0,3,9171000.0
ORD00049437,PROD000910,1896000.0,3,5688000.0
ORD00049438,PROD000854,1170000.0,3,3510000.0
ORD00049438,PROD001579,3444000.0,1,3444000.0
ORD00049438,PROD000963,4438000.0,3,13314000.0
ORD00049438,PROD001905,4531000.0,3,13593000.0
ORD00049439,PROD000028,4190000.0,1,4190000.0
ORD00049439,PROD000847,2901000.0,1,2901000.0
ORD00049440,PROD000653,598000.0,3,1794000.0
ORD00049441,PROD001588,219000.0,3,657000.0
ORD00049441,PROD001181,3579000.0,3,10737000.0
ORD00049441,PROD000349,3985000.0,3,11955000.0
ORD00049441,PROD000852,532000.0,2,1064000.0
ORD00049442,PROD001361,4952000.0,3,14856000.0
ORD00049442,PROD000164,4715000.0,1,4715000.0
ORD00049442,PROD001467,1386000.0,1,1386000.0
ORD00049442,PROD001455,4582000.0,2,9164000.0
ORD00049442,PROD000718,3497000.0,2,6994000.0
ORD00049443,PROD000908,981000.0,1,981000.0
ORD00049444,PROD001143,3751000.0,3,11253000.0
ORD00049444,PROD001894,2967000.0,1,2967000.0
ORD00049444,PROD000075,35000.0,1,35000.0
ORD00049444,PROD000515,3895000.0,3,11685000.0
ORD00049445,PROD001423,3628000.0,1,3628000.0
ORD00049445,PROD000756,1220000.0,1,1220000.0
ORD00049446,PROD000081,3622000.0,1,3622000.0
ORD00049446,PROD001495,1028000.0,3,3084000.0
ORD00049447,PROD001287,1820000.0,2,3640000.0
ORD00049448,PROD000163,1960000.0,2,3920000.0
ORD00049448,PROD000386,4429000.0,3,13287000.0
ORD00049449,PROD000506,1733000.0,1,1733000.0
ORD00049450,PROD000449,4394000.0,1,4394000.0
ORD00049450,PROD001251,2826000.0,3,8478000.0
ORD00049450,PROD000634,2615000.0,1,2615000.0
ORD00049451,PROD000228,3397000.0,3,10191000.0
ORD00049451,PROD001891,1470000.0,2,2940000.0
ORD00049451,PROD001688,3456000.0,1,3456000.0
ORD00049452,PROD001572,260000.0,2,520000.0
ORD00049453,PROD000671,68000.0,2,136000.0
ORD00049453,PROD001839,4146000.0,3,12438000.0
ORD00049453,PROD001503,1313000.0,2,2626000.0
ORD00049453,PROD001725,3658000.0,2,7316000.0
ORD00049453,PROD000915,4490000.0,1,4490000.0
ORD00049454,PROD001674,910000.0,3,2730000.0
ORD00049454,PROD001880,2405000.0,3,7215000.0
ORD00049454,PROD001696,2701000.0,2,5402000.0
ORD00049454,PROD000551,2244000.0,3,6732000.0
ORD00049455,PROD000348,3667000.0,2,7334000.0
ORD00049455,PROD001064,4849000.0,1,4849000.0
ORD00049455,PROD001999,4795000.0,3,14385000.0
ORD00049455,PROD000710,4168000.0,2,8336000.0
ORD00049456,PROD001344,202000.0,2,404000.0
ORD00049457,PROD001352,1318000.0,3,3954000.0
ORD00049457,PROD000874,2545000.0,2,5090000.0
ORD00049458,PROD001762,1988000.0,2,3976000.0
ORD00049459,PROD001552,4552000.0,1,4552000.0
ORD00049459,PROD000139,753000.0,1,753000.0
ORD00049459,PROD000300,2653000.0,2,5306000.0
ORD00049460,PROD000874,2545000.0,3,7635000.0
ORD00049460,PROD001488,196000.0,1,196000.0
ORD00049460,PROD001356,4911000.0,1,4911000.0
ORD00049460,PROD000780,2478000.0,2,4956000.0
ORD00049460,PROD001719,1530000.0,3,4590000.0
ORD00049461,PROD000233,3260000.0,3,9780000.0
ORD00049461,PROD000617,3307000.0,2,6614000.0
ORD00049462,PROD000028,4190000.0,1,4190000.0
ORD00049462,PROD001795,83000.0,3,249000.0
ORD00049463,PROD001544,4506000.0,3,13518000.0
ORD00049463,PROD001567,4160000.0,1,4160000.0
ORD00049463,PROD000381,3688000.0,1,3688000.0
ORD00049463,PROD000471,3047000.0,2,6094000.0
ORD00049464,PROD000208,4150000.0,2,8300000.0
ORD00049464,PROD001254,4812000.0,3,14436000.0
ORD00049465,PROD000459,4178000.0,2,8356000.0
ORD00049465,PROD001266,4269000.0,2,8538000.0
ORD00049466,PROD000657,1248000.0,3,3744000.0
ORD00049466,PROD000898,378000.0,3,1134000.0
ORD00049466,PROD000654,451000.0,1,451000.0
ORD00049466,PROD000289,4333000.0,2,8666000.0
ORD00049467,PROD000700,1596000.0,1,1596000.0
ORD00049468,PROD000442,2744000.0,2,5488000.0
ORD00049468,PROD001399,3337000.0,1,3337000.0
ORD00049468,PROD001310,1553000.0,3,4659000.0
ORD00049469,PROD001347,1119000.0,3,3357000.0
ORD00049469,PROD000915,4490000.0,2,8980000.0
ORD00049469,PROD001080,3224000.0,2,6448000.0
ORD00049469,PROD001699,1640000.0,1,1640000.0
ORD00049469,PROD001227,746000.0,2,1492000.0
ORD00049470,PROD000541,562000.0,1,562000.0
ORD00049470,PROD000621,1184000.0,3,3552000.0
ORD00049471,PROD000122,4801000.0,2,9602000.0
ORD00049471,PROD001599,556000.0,2,1112000.0
ORD00049472,PROD001144,846000.0,3,2538000.0
ORD00049472,PROD000201,4577000.0,1,4577000.0
ORD00049472,PROD001379,881000.0,3,2643000.0
ORD00049472,PROD000823,1632000.0,3,4896000.0
ORD00049473,PROD001312,608000.0,3,1824000.0
ORD00049473,PROD000241,4766000.0,1,4766000.0
ORD00049473,PROD000552,162000.0,1,162000.0
ORD00049474,PROD000646,1359000.0,1,1359000.0
ORD00049474,PROD000187,2871000.0,1,2871000.0
ORD00049474,PROD001564,2074000.0,3,6222000.0
ORD00049474,PROD001886,4634000.0,3,13902000.0
ORD00049475,PROD000311,4123000.0,2,8246000.0
ORD00049475,PROD000164,4715000.0,1,4715000.0
ORD00049476,PROD001142,2947000.0,3,8841000.0
ORD00049476,PROD000006,2940000.0,2,5880000.0
ORD00049476,PROD000044,797000.0,3,2391000.0
ORD00049477,PROD001894,2967000.0,1,2967000.0
ORD00049477,PROD000583,4571000.0,1,4571000.0
ORD00049477,PROD000708,219000.0,3,657000.0
ORD00049478,PROD000788,745000.0,2,1490000.0
ORD00049478,PROD001631,428000.0,2,856000.0
