id_order,id_pelanggan,metode_pembayaran,banyak_cicilan,total_pembayaran,status_order,timestamp_pembelian,timestamp_persetujuan_toko,timestamp_pengiriman_ke_pelanggan,estimasi_sampai
ORD00037247,CUST009208,Transfer Bank,0,21333000.0,Selesai,2024-12-04 09:22:44,2024-12-04 11:37:44,2024-12-06 11:37:44,2024-12-13
ORD00037248,CUST007768,Transfer Bank,0,28240000.0,Selesai,2025-04-26 09:22:44,2025-04-26 11:02:44,2025-04-29 11:02:44,2025-05-05
ORD00037249,CUST004271,Dompet Digital,0,19617000.0,Selesai,2024-10-19 09:22:44,2024-10-19 10:26:44,2024-10-21 10:26:44,2024-10-28
ORD00037250,CUST000364,Cicilan,6,3084000.0,Selesai,2024-06-30 09:22:44,2024-06-30 10:16:44,2024-07-01 10:16:44,2024-07-03
ORD00037251,CUST008893,Cicilan,3,21543000.0,Selesai,2024-06-08 09:22:44,2024-06-08 10:20:44,2024-06-11 10:20:44,2024-06-17
ORD00037252,CUST006241,COD,0,1653000.0,Dibatalkan,2025-03-29 09:22:44,2025-03-29 11:05:44,,
ORD00037253,CUST007720,Cicilan,6,11278000.0,Selesai,2024-07-31 09:22:44,2024-07-31 09:55:44,2024-08-05 09:55:44,2024-08-07
ORD00037254,CUST009407,Kartu Kredit,0,1915000.0,Selesai,2024-11-26 09:22:44,2024-11-26 10:45:44,2024-12-01 10:45:44,2024-12-02
ORD00037255,CUST003368,COD,0,9042000.0,Selesai,2024-10-29 09:22:44,2024-10-29 09:56:44,2024-11-01 09:56:44,2024-11-05
ORD00037256,CUST006916,Dompet Digital,0,13109000.0,Selesai,2025-04-29 09:22:44,2025-04-29 10:11:44,2025-05-03 10:11:44,2025-05-04
ORD00037257,CUST008760,COD,0,21173000.0,Selesai,2024-10-16 09:22:44,2024-10-16 10:39:44,2024-10-21 10:39:44,2024-10-28
ORD00037258,CUST008509,Kartu Kredit,0,16760000.0,Dibatalkan,2024-05-24 09:22:44,2024-05-24 11:15:44,,
ORD00037259,CUST006979,Cicilan,6,38030000.0,Selesai,2024-06-22 09:22:44,2024-06-22 10:10:44,2024-06-27 10:10:44,2024-07-04
ORD00037260,CUST005394,Dompet Digital,0,4192000.0,Selesai,2025-05-13 09:22:44,2025-05-13 12:13:44,2025-05-15 12:13:44,2025-05-19
ORD00037261,CUST003384,Kartu Kredit,0,15081000.0,Selesai,2025-03-21 09:22:44,2025-03-21 11:14:44,2025-03-24 11:14:44,2025-03-25
ORD00037262,CUST002928,Dompet Digital,0,4597000.0,Selesai,2025-02-04 09:22:44,2025-02-04 10:43:44,2025-02-08 10:43:44,2025-02-15
ORD00037263,CUST003188,COD,0,5172000.0,Selesai,2024-11-09 09:22:44,2024-11-09 10:20:44,2024-11-12 10:20:44,2024-11-17
ORD00037264,CUST000353,COD,0,7476000.0,Selesai,2025-01-12 09:22:44,2025-01-12 10:14:44,2025-01-14 10:14:44,2025-01-18
ORD00037265,CUST009985,Dompet Digital,0,13218000.0,Selesai,2025-05-06 09:22:44,2025-05-06 10:03:44,2025-05-07 10:03:44,2025-05-09
ORD00037266,CUST000049,Dompet Digital,0,11429000.0,Selesai,2025-04-21 09:22:44,2025-04-21 11:44:44,2025-04-26 11:44:44,2025-04-28
ORD00037267,CUST004757,Kartu Kredit,0,7400000.0,Selesai,2025-03-16 09:22:44,2025-03-16 12:08:44,2025-03-19 12:08:44,2025-03-24
ORD00037268,CUST006631,Cicilan,6,2012000.0,Selesai,2024-09-13 09:22:44,2024-09-13 10:00:44,2024-09-15 10:00:44,2024-09-20
ORD00037269,CUST003948,Transfer Bank,0,37249000.0,Selesai,2024-06-19 09:22:44,2024-06-19 12:00:44,2024-06-24 12:00:44,2024-06-25
ORD00037270,CUST003956,Cicilan,6,24099000.0,Selesai,2024-09-20 09:22:44,2024-09-20 11:00:44,2024-09-21 11:00:44,2024-09-22
ORD00037271,CUST003227,Transfer Bank,0,10908000.0,Selesai,2024-06-09 09:22:44,2024-06-09 09:37:44,2024-06-14 09:37:44,2024-06-21
ORD00037272,CUST006696,Kartu Kredit,0,3403000.0,Dikembalikan,2024-10-10 09:22:44,2024-10-10 10:49:44,,
ORD00037273,CUST000975,Dompet Digital,0,13686000.0,Selesai,2024-09-27 09:22:44,2024-09-27 10:06:44,2024-09-30 10:06:44,2024-10-02
ORD00037274,CUST002335,Cicilan,3,20340000.0,Selesai,2025-03-19 09:22:44,2025-03-19 10:49:44,2025-03-23 10:49:44,2025-03-29
ORD00037275,CUST001405,Dompet Digital,0,17376000.0,Selesai,2025-04-12 09:22:44,2025-04-12 11:40:44,2025-04-17 11:40:44,2025-04-20
ORD00037276,CUST003747,Kartu Kredit,0,19113000.0,Selesai,2024-10-28 09:22:44,2024-10-28 10:45:44,2024-10-29 10:45:44,2024-11-02
ORD00037277,CUST001236,COD,0,12666000.0,Selesai,2024-08-02 09:22:44,2024-08-02 10:15:44,2024-08-07 10:15:44,2024-08-12
ORD00037278,CUST008828,Dompet Digital,0,12825000.0,Selesai,2025-05-15 09:22:44,2025-05-15 11:02:44,2025-05-17 11:02:44,2025-05-18
ORD00037279,CUST002831,Transfer Bank,0,23849000.0,Selesai,2024-11-02 09:22:44,2024-11-02 10:13:44,2024-11-07 10:13:44,2024-11-13
ORD00037280,CUST007859,COD,0,16459000.0,Selesai,2024-06-15 09:22:44,2024-06-15 09:51:44,2024-06-16 09:51:44,2024-06-22
ORD00037281,CUST006004,Transfer Bank,0,47273000.0,Selesai,2024-10-18 09:22:44,2024-10-18 12:07:44,2024-10-22 12:07:44,2024-10-27
ORD00037282,CUST005957,Transfer Bank,0,4118000.0,Selesai,2024-09-15 09:22:44,2024-09-15 10:31:44,2024-09-19 10:31:44,2024-09-21
ORD00037283,CUST005409,COD,0,4559000.0,Selesai,2025-02-03 09:22:44,2025-02-03 09:38:44,2025-02-04 09:38:44,2025-02-09
ORD00037284,CUST003978,Cicilan,6,7044000.0,Selesai,2024-05-23 09:22:44,2024-05-23 11:36:44,2024-05-25 11:36:44,2024-05-28
ORD00037285,CUST000463,COD,0,9052000.0,Selesai,2024-07-09 09:22:44,2024-07-09 10:19:44,2024-07-13 10:19:44,2024-07-17
ORD00037286,CUST005168,Dompet Digital,0,2871000.0,Selesai,2025-03-16 09:22:44,2025-03-16 11:19:44,2025-03-18 11:19:44,2025-03-20
ORD00037287,CUST003046,Dompet Digital,0,36830000.0,Selesai,2024-09-10 09:22:44,2024-09-10 11:44:44,2024-09-12 11:44:44,2024-09-13
ORD00037288,CUST000285,Cicilan,12,20297000.0,Dibatalkan,2024-10-12 09:22:44,2024-10-12 10:48:44,,
ORD00037289,CUST006284,Cicilan,3,2961000.0,Selesai,2024-07-29 09:22:44,2024-07-29 11:44:44,2024-07-31 11:44:44,2024-08-06
ORD00037290,CUST005305,Transfer Bank,0,4436000.0,Selesai,2024-12-17 09:22:44,2024-12-17 10:50:44,2024-12-19 10:50:44,2024-12-26
ORD00037291,CUST004715,Dompet Digital,0,31914000.0,Selesai,2025-02-07 09:22:44,2025-02-07 11:48:44,2025-02-09 11:48:44,2025-02-12
ORD00037292,CUST007815,Dompet Digital,0,21611000.0,Selesai,2025-01-11 09:22:44,2025-01-11 09:52:44,2025-01-15 09:52:44,2025-01-20
ORD00037293,CUST001110,Dompet Digital,0,39682000.0,Selesai,2025-05-03 09:22:44,2025-05-03 11:28:44,2025-05-07 11:28:44,2025-05-12
ORD00037294,CUST004245,Cicilan,12,23379000.0,Selesai,2025-03-30 09:22:44,2025-03-30 10:35:44,2025-04-03 10:35:44,2025-04-06
ORD00037295,CUST009993,Kartu Kredit,0,18790000.0,Dikembalikan,2025-01-18 09:22:44,2025-01-18 09:56:44,,
ORD00037296,CUST009286,Cicilan,3,12273000.0,Selesai,2025-02-05 09:22:44,2025-02-05 11:30:44,2025-02-06 11:30:44,2025-02-10
ORD00037297,CUST001135,COD,0,24961000.0,Selesai,2024-12-15 09:22:44,2024-12-15 12:08:44,2024-12-18 12:08:44,2024-12-20
ORD00037298,CUST000916,Cicilan,3,26697000.0,Selesai,2024-12-02 09:22:44,2024-12-02 10:48:44,2024-12-04 10:48:44,2024-12-11
ORD00037299,CUST007758,COD,0,551000.0,Selesai,2024-06-06 09:22:44,2024-06-06 10:17:44,2024-06-07 10:17:44,2024-06-14
ORD00037300,CUST006668,Kartu Kredit,0,26327000.0,Selesai,2024-09-12 09:22:44,2024-09-12 11:44:44,2024-09-13 11:44:44,2024-09-20
ORD00037301,CUST009400,Cicilan,6,3399000.0,Selesai,2025-01-29 09:22:44,2025-01-29 11:51:44,2025-02-02 11:51:44,2025-02-06
ORD00037302,CUST001327,Transfer Bank,0,22761000.0,Selesai,2024-06-30 09:22:44,2024-06-30 09:39:44,2024-07-03 09:39:44,2024-07-05
ORD00037303,CUST003551,Transfer Bank,0,20127000.0,Dibatalkan,2024-11-06 09:22:44,2024-11-06 11:53:44,,
ORD00037304,CUST001215,Kartu Kredit,0,37071000.0,Selesai,2024-07-12 09:22:44,2024-07-12 11:26:44,2024-07-17 11:26:44,2024-07-24
ORD00037305,CUST003255,Cicilan,12,13930000.0,Selesai,2024-10-13 09:22:44,2024-10-13 11:45:44,2024-10-14 11:45:44,2024-10-18
ORD00037306,CUST007498,COD,0,6968000.0,Selesai,2024-10-26 09:22:44,2024-10-26 10:52:44,2024-10-30 10:52:44,2024-11-06
ORD00037307,CUST001692,Dompet Digital,0,9280000.0,Selesai,2024-07-28 09:22:44,2024-07-28 11:05:44,2024-07-30 11:05:44,2024-07-31
ORD00037308,CUST009826,Cicilan,3,26930000.0,Selesai,2024-09-07 09:22:44,2024-09-07 10:54:44,2024-09-11 10:54:44,2024-09-18
ORD00037309,CUST004131,Transfer Bank,0,22238000.0,Selesai,2024-10-17 09:22:44,2024-10-17 11:02:44,2024-10-19 11:02:44,2024-10-26
ORD00037310,CUST007149,Kartu Kredit,0,10776000.0,Selesai,2025-01-29 09:22:44,2025-01-29 11:39:44,2025-02-01 11:39:44,2025-02-07
ORD00037311,CUST003214,Cicilan,6,32726000.0,Selesai,2024-07-22 09:22:44,2024-07-22 10:17:44,2024-07-25 10:17:44,2024-07-27
ORD00037312,CUST007586,Transfer Bank,0,34118000.0,Selesai,2024-11-07 09:22:44,2024-11-07 12:22:44,2024-11-11 12:22:44,2024-11-16
ORD00037313,CUST007543,Dompet Digital,0,28302000.0,Selesai,2024-08-25 09:22:44,2024-08-25 11:33:44,2024-08-30 11:33:44,2024-09-04
ORD00037314,CUST000734,Transfer Bank,0,17209000.0,Selesai,2024-11-27 09:22:44,2024-11-27 10:41:44,2024-11-30 10:41:44,2024-12-05
ORD00037315,CUST005956,Dompet Digital,0,16874000.0,Selesai,2024-12-27 09:22:44,2024-12-27 12:10:44,2024-12-28 12:10:44,2025-01-03
ORD00037316,CUST009180,Transfer Bank,0,19134000.0,Selesai,2024-07-12 09:22:44,2024-07-12 09:28:44,2024-07-15 09:28:44,2024-07-16
ORD00037317,CUST007309,Kartu Kredit,0,4601000.0,Selesai,2024-06-06 09:22:44,2024-06-06 11:51:44,2024-06-08 11:51:44,2024-06-09
ORD00037318,CUST003371,Dompet Digital,0,2703000.0,Selesai,2025-03-10 09:22:44,2025-03-10 09:55:44,2025-03-11 09:55:44,2025-03-15
ORD00037319,CUST000967,Dompet Digital,0,33811000.0,Selesai,2025-05-09 09:22:44,2025-05-09 11:06:44,2025-05-11 11:06:44,2025-05-16
ORD00037320,CUST001168,Cicilan,3,23902000.0,Selesai,2025-01-02 09:22:44,2025-01-02 10:28:44,2025-01-04 10:28:44,2025-01-07
ORD00037321,CUST003539,Transfer Bank,0,8855000.0,Selesai,2025-01-19 09:22:44,2025-01-19 10:25:44,2025-01-20 10:25:44,2025-01-21
ORD00037322,CUST005043,Kartu Kredit,0,24188000.0,Selesai,2025-01-30 09:22:44,2025-01-30 09:45:44,2025-02-03 09:45:44,2025-02-04
ORD00037323,CUST004699,Transfer Bank,0,38561000.0,Selesai,2024-12-26 09:22:44,2024-12-26 12:22:44,2024-12-28 12:22:44,2024-12-31
ORD00037324,CUST006868,Dompet Digital,0,24834000.0,Selesai,2024-11-11 09:22:44,2024-11-11 11:28:44,2024-11-13 11:28:44,2024-11-16
ORD00037325,CUST003400,Kartu Kredit,0,8372000.0,Selesai,2024-12-04 09:22:44,2024-12-04 10:00:44,2024-12-05 10:00:44,2024-12-06
ORD00037326,CUST004151,COD,0,30832000.0,Dibatalkan,2024-09-28 09:22:44,2024-09-28 12:20:44,,
ORD00037327,CUST008441,COD,0,20400000.0,Selesai,2024-12-01 09:22:44,2024-12-01 10:12:44,2024-12-03 10:12:44,2024-12-07
ORD00037328,CUST004455,Dompet Digital,0,30150000.0,Selesai,2025-01-15 09:22:44,2025-01-15 10:52:44,2025-01-18 10:52:44,2025-01-25
ORD00037329,CUST007143,Kartu Kredit,0,2406000.0,Dikembalikan,2025-01-04 09:22:44,2025-01-04 09:38:44,,
ORD00037330,CUST009846,COD,0,2557000.0,Selesai,2025-01-05 09:22:44,2025-01-05 09:58:44,2025-01-08 09:58:44,2025-01-10
ORD00037331,CUST008832,Dompet Digital,0,26524000.0,Selesai,2024-07-11 09:22:44,2024-07-11 09:49:44,2024-07-15 09:49:44,2024-07-21
ORD00037332,CUST009514,Cicilan,3,2771000.0,Selesai,2024-10-19 09:22:44,2024-10-19 11:16:44,2024-10-22 11:16:44,2024-10-27
ORD00037333,CUST005117,Dompet Digital,0,8357000.0,Selesai,2024-06-17 09:22:44,2024-06-17 11:42:44,2024-06-21 11:42:44,2024-06-27
ORD00037334,CUST008280,Cicilan,6,1407000.0,Selesai,2024-09-16 09:22:44,2024-09-16 11:08:44,2024-09-17 11:08:44,2024-09-18
ORD00037335,CUST007651,Dompet Digital,0,28077000.0,Selesai,2025-03-12 09:22:44,2025-03-12 12:11:44,2025-03-16 12:11:44,2025-03-18
ORD00037336,CUST001801,Cicilan,6,31290000.0,Selesai,2024-12-21 09:22:44,2024-12-21 11:09:44,2024-12-23 11:09:44,2024-12-29
ORD00037337,CUST009180,COD,0,23353000.0,Selesai,2025-02-19 09:22:44,2025-02-19 09:45:44,2025-02-24 09:45:44,2025-02-28
ORD00037338,CUST003092,Kartu Kredit,0,8718000.0,Selesai,2025-01-23 09:22:44,2025-01-23 11:07:44,2025-01-26 11:07:44,2025-02-02
ORD00037339,CUST001737,Cicilan,12,2549000.0,Selesai,2024-05-31 09:22:44,2024-05-31 10:18:44,2024-06-02 10:18:44,2024-06-09
ORD00037340,CUST005473,Dompet Digital,0,10517000.0,Selesai,2025-05-19 09:22:44,2025-05-19 11:44:44,2025-05-22 11:44:44,2025-05-27
ORD00037341,CUST002427,COD,0,26301000.0,Selesai,2024-10-22 09:22:44,2024-10-22 11:12:44,2024-10-27 11:12:44,2024-10-31
ORD00037342,CUST002467,Transfer Bank,0,13579000.0,Selesai,2024-09-29 09:22:44,2024-09-29 11:55:44,2024-10-02 11:55:44,2024-10-05
ORD00037343,CUST000133,Cicilan,6,21046000.0,Dibatalkan,2025-02-04 09:22:44,2025-02-04 10:11:44,,
ORD00037344,CUST004814,Cicilan,6,7810000.0,Selesai,2025-02-19 09:22:44,2025-02-19 10:04:44,2025-02-22 10:04:44,2025-02-24
ORD00037345,CUST005689,COD,0,4278000.0,Selesai,2025-04-27 09:22:44,2025-04-27 09:56:44,2025-05-01 09:56:44,2025-05-08
ORD00037346,CUST008264,Transfer Bank,0,32386000.0,Selesai,2024-09-08 09:22:44,2024-09-08 12:00:44,2024-09-13 12:00:44,2024-09-15
ORD00037347,CUST001415,COD,0,3508000.0,Selesai,2024-12-18 09:22:44,2024-12-18 10:39:44,2024-12-22 10:39:44,2024-12-29
ORD00037348,CUST000444,Transfer Bank,0,9745000.0,Dibatalkan,2025-04-13 09:22:44,2025-04-13 10:48:44,,
ORD00037349,CUST003091,Dompet Digital,0,1444000.0,Selesai,2025-02-12 09:22:44,2025-02-12 09:30:44,2025-02-13 09:30:44,2025-02-17
ORD00037350,CUST000970,COD,0,8133000.0,Selesai,2024-06-09 09:22:44,2024-06-09 11:44:44,2024-06-11 11:44:44,2024-06-16
ORD00037351,CUST005584,COD,0,26720000.0,Selesai,2025-05-16 09:22:44,2025-05-16 11:13:44,2025-05-18 11:13:44,2025-05-21
ORD00037352,CUST005315,Cicilan,6,9716000.0,Selesai,2024-12-10 09:22:44,2024-12-10 10:04:44,2024-12-12 10:04:44,2024-12-16
ORD00037353,CUST006663,Cicilan,12,22287000.0,Selesai,2024-08-03 09:22:44,2024-08-03 11:46:44,2024-08-08 11:46:44,2024-08-11
ORD00037354,CUST002776,COD,0,6134000.0,Selesai,2025-02-27 09:22:44,2025-02-27 10:17:44,2025-03-03 10:17:44,2025-03-08
ORD00037355,CUST001179,Cicilan,3,22518000.0,Selesai,2024-12-27 09:22:44,2024-12-27 10:30:44,2024-12-29 10:30:44,2024-12-30
ORD00037356,CUST005678,Kartu Kredit,0,21761000.0,Selesai,2024-06-22 09:22:44,2024-06-22 11:45:44,2024-06-24 11:45:44,2024-06-30
ORD00037357,CUST005739,Cicilan,12,3028000.0,Selesai,2025-01-30 09:22:44,2025-01-30 12:20:44,2025-01-31 12:20:44,2025-02-05
ORD00037358,CUST002467,Transfer Bank,0,5025000.0,Selesai,2024-10-07 09:22:44,2024-10-07 11:49:44,2024-10-09 11:49:44,2024-10-15
ORD00037359,CUST002026,Transfer Bank,0,2588000.0,Selesai,2024-05-28 09:22:44,2024-05-28 09:42:44,2024-05-30 09:42:44,2024-06-02
ORD00037360,CUST003543,Transfer Bank,0,12562000.0,Selesai,2024-12-10 09:22:44,2024-12-10 11:29:44,2024-12-12 11:29:44,2024-12-14
ORD00037361,CUST000141,Cicilan,6,11687000.0,Dikembalikan,2024-07-10 09:22:44,2024-07-10 09:48:44,,
ORD00037362,CUST001719,COD,0,20855000.0,Selesai,2024-12-18 09:22:44,2024-12-18 10:00:44,2024-12-19 10:00:44,2024-12-22
ORD00037363,CUST008595,Cicilan,12,16584000.0,Selesai,2024-06-04 09:22:44,2024-06-04 12:16:44,2024-06-06 12:16:44,2024-06-07
ORD00037364,CUST005952,COD,0,20993000.0,Selesai,2024-08-27 09:22:44,2024-08-27 11:57:44,2024-08-29 11:57:44,2024-09-02
ORD00037365,CUST001219,COD,0,12400000.0,Selesai,2025-03-20 09:22:44,2025-03-20 11:06:44,2025-03-22 11:06:44,2025-03-28
ORD00037366,CUST003011,Dompet Digital,0,16184000.0,Selesai,2025-04-15 09:22:44,2025-04-15 09:27:44,2025-04-20 09:27:44,2025-04-21
ORD00037367,CUST009066,Dompet Digital,0,16148000.0,Selesai,2024-11-03 09:22:44,2024-11-03 10:05:44,2024-11-08 10:05:44,2024-11-13
ORD00037368,CUST003085,Kartu Kredit,0,28515000.0,Selesai,2024-08-14 09:22:44,2024-08-14 11:39:44,2024-08-16 11:39:44,2024-08-20
ORD00037369,CUST005124,Kartu Kredit,0,28918000.0,Selesai,2024-12-20 09:22:44,2024-12-20 09:40:44,2024-12-25 09:40:44,2024-12-28
ORD00037370,CUST003328,Dompet Digital,0,12724000.0,Selesai,2025-04-06 09:22:44,2025-04-06 12:12:44,2025-04-10 12:12:44,2025-04-13
ORD00037371,CUST006481,Dompet Digital,0,31918000.0,Selesai,2024-11-27 09:22:44,2024-11-27 12:14:44,2024-11-29 12:14:44,2024-12-06
ORD00037372,CUST001775,COD,0,15354000.0,Selesai,2024-12-15 09:22:44,2024-12-15 11:25:44,2024-12-18 11:25:44,2024-12-22
ORD00037373,CUST001961,COD,0,32986000.0,Selesai,2024-08-23 09:22:44,2024-08-23 11:22:44,2024-08-24 11:22:44,2024-08-30
ORD00037374,CUST007003,Transfer Bank,0,2443000.0,Selesai,2024-11-10 09:22:44,2024-11-10 12:11:44,2024-11-13 12:11:44,2024-11-20
ORD00037375,CUST002405,Cicilan,6,28644000.0,Selesai,2025-03-24 09:22:44,2025-03-24 09:54:44,2025-03-29 09:54:44,2025-04-04
ORD00037376,CUST001124,Transfer Bank,0,14625000.0,Selesai,2024-11-01 09:22:44,2024-11-01 11:26:44,2024-11-06 11:26:44,2024-11-12
ORD00037377,CUST009930,Dompet Digital,0,7806000.0,Selesai,2024-07-21 09:22:44,2024-07-21 11:25:44,2024-07-25 11:25:44,2024-07-26
ORD00037378,CUST009205,Dompet Digital,0,7552000.0,Selesai,2024-06-26 09:22:44,2024-06-26 10:58:44,2024-06-29 10:58:44,2024-07-03
ORD00037379,CUST005985,Kartu Kredit,0,4155000.0,Selesai,2024-12-14 09:22:44,2024-12-14 10:36:44,2024-12-18 10:36:44,2024-12-23
ORD00037380,CUST005997,Cicilan,6,17494000.0,Selesai,2024-09-09 09:22:44,2024-09-09 11:06:44,2024-09-13 11:06:44,2024-09-19
ORD00037381,CUST006093,COD,0,19249000.0,Selesai,2024-08-18 09:22:44,2024-08-18 10:10:44,2024-08-19 10:10:44,2024-08-26
ORD00037382,CUST009152,Kartu Kredit,0,17991000.0,Selesai,2025-01-27 09:22:44,2025-01-27 11:53:44,2025-01-30 11:53:44,2025-01-31
ORD00037383,CUST006091,Transfer Bank,0,13614000.0,Selesai,2025-01-16 09:22:44,2025-01-16 09:29:44,2025-01-21 09:29:44,2025-01-26
ORD00037384,CUST009019,Dompet Digital,0,1364000.0,Selesai,2024-08-31 09:22:44,2024-08-31 12:06:44,2024-09-01 12:06:44,2024-09-06
ORD00037385,CUST009387,Dompet Digital,0,11863000.0,Selesai,2024-06-23 09:22:44,2024-06-23 12:20:44,2024-06-26 12:20:44,2024-06-27
ORD00037386,CUST006502,Transfer Bank,0,202000.0,Selesai,2024-07-06 09:22:44,2024-07-06 10:55:44,2024-07-07 10:55:44,2024-07-09
ORD00037387,CUST001019,COD,0,21129000.0,Selesai,2024-10-25 09:22:44,2024-10-25 11:59:44,2024-10-28 11:59:44,2024-10-29
ORD00037388,CUST008748,Dompet Digital,0,14439000.0,Selesai,2024-09-10 09:22:44,2024-09-10 11:14:44,2024-09-13 11:14:44,2024-09-18
ORD00037389,CUST006966,Cicilan,3,49465000.0,Selesai,2024-10-24 09:22:44,2024-10-24 12:12:44,2024-10-25 12:12:44,2024-10-29
ORD00037390,CUST002268,Cicilan,3,42165000.0,Selesai,2024-11-27 09:22:44,2024-11-27 09:27:44,2024-12-01 09:27:44,2024-12-08
ORD00037391,CUST002323,Transfer Bank,0,10460000.0,Selesai,2024-11-15 09:22:44,2024-11-15 11:14:44,2024-11-17 11:14:44,2024-11-21
ORD00037392,CUST001008,Dompet Digital,0,17084000.0,Selesai,2025-03-31 09:22:44,2025-03-31 12:20:44,2025-04-05 12:20:44,2025-04-11
ORD00037393,CUST001044,Transfer Bank,0,25567000.0,Selesai,2024-07-30 09:22:44,2024-07-30 09:39:44,2024-08-03 09:39:44,2024-08-06
ORD00037394,CUST002290,COD,0,11172000.0,Selesai,2024-12-20 09:22:44,2024-12-20 10:48:44,2024-12-25 10:48:44,2024-12-30
ORD00037395,CUST000018,Kartu Kredit,0,3944000.0,Dikembalikan,2025-01-16 09:22:44,2025-01-16 12:20:44,,
ORD00037396,CUST005753,Dompet Digital,0,14521000.0,Selesai,2024-09-07 09:22:44,2024-09-07 11:40:44,2024-09-12 11:40:44,2024-09-18
ORD00037397,CUST007217,Transfer Bank,0,15839000.0,Selesai,2024-07-06 09:22:44,2024-07-06 10:36:44,2024-07-10 10:36:44,2024-07-17
ORD00037398,CUST005913,Dompet Digital,0,9238000.0,Selesai,2024-10-07 09:22:44,2024-10-07 09:59:44,2024-10-11 09:59:44,2024-10-18
ORD00037399,CUST007688,Kartu Kredit,0,3138000.0,Selesai,2025-04-04 09:22:44,2025-04-04 09:48:44,2025-04-07 09:48:44,2025-04-14
ORD00037400,CUST008674,Kartu Kredit,0,4096000.0,Selesai,2024-12-22 09:22:44,2024-12-22 12:02:44,2024-12-26 12:02:44,2024-12-27
ORD00037401,CUST007141,COD,0,22823000.0,Selesai,2024-07-18 09:22:44,2024-07-18 12:22:44,2024-07-20 12:22:44,2024-07-23
ORD00037402,CUST005145,Kartu Kredit,0,1572000.0,Dibatalkan,2025-03-10 09:22:44,2025-03-10 11:42:44,,
ORD00037403,CUST009733,Transfer Bank,0,1354000.0,Selesai,2025-02-28 09:22:44,2025-02-28 11:14:44,2025-03-04 11:14:44,2025-03-11
ORD00037404,CUST005727,COD,0,924000.0,Selesai,2024-07-17 09:22:44,2024-07-17 10:07:44,2024-07-22 10:07:44,2024-07-25
ORD00037405,CUST004872,Dompet Digital,0,26051000.0,Selesai,2024-09-10 09:22:44,2024-09-10 09:34:44,2024-09-14 09:34:44,2024-09-17
ORD00037406,CUST007680,Cicilan,12,6474000.0,Selesai,2024-07-27 09:22:44,2024-07-27 11:41:44,2024-07-28 11:41:44,2024-07-29
ORD00037407,CUST003674,Transfer Bank,0,24703000.0,Selesai,2025-01-07 09:22:44,2025-01-07 09:29:44,2025-01-11 09:29:44,2025-01-16
ORD00037408,CUST006579,Transfer Bank,0,23536000.0,Selesai,2025-04-01 09:22:44,2025-04-01 10:18:44,2025-04-04 10:18:44,2025-04-08
ORD00037409,CUST006265,COD,0,22685000.0,Selesai,2025-01-17 09:22:44,2025-01-17 09:39:44,2025-01-18 09:39:44,2025-01-22
ORD00037410,CUST000192,Kartu Kredit,0,5665000.0,Selesai,2024-11-04 09:22:44,2024-11-04 10:16:44,2024-11-07 10:16:44,2024-11-11
ORD00037411,CUST006427,Kartu Kredit,0,5672000.0,Selesai,2024-11-27 09:22:44,2024-11-27 10:46:44,2024-11-30 10:46:44,2024-12-07
ORD00037412,CUST009961,COD,0,44758000.0,Selesai,2025-03-16 09:22:44,2025-03-16 09:50:44,2025-03-20 09:50:44,2025-03-22
ORD00037413,CUST007063,Dompet Digital,0,27350000.0,Selesai,2024-09-27 09:22:44,2024-09-27 11:19:44,2024-09-28 11:19:44,2024-09-30
ORD00037414,CUST000473,Transfer Bank,0,9949000.0,Selesai,2024-08-23 09:22:44,2024-08-23 11:55:44,2024-08-25 11:55:44,2024-08-31
ORD00037415,CUST008070,Kartu Kredit,0,5400000.0,Dibatalkan,2025-05-14 09:22:44,2025-05-14 11:47:44,,
ORD00037416,CUST002346,Kartu Kredit,0,10464000.0,Selesai,2025-03-07 09:22:44,2025-03-07 09:45:44,2025-03-08 09:45:44,2025-03-11
ORD00037417,CUST002884,Kartu Kredit,0,29397000.0,Selesai,2024-06-21 09:22:44,2024-06-21 12:02:44,2024-06-26 12:02:44,2024-06-28
ORD00037418,CUST006392,Kartu Kredit,0,19471000.0,Selesai,2025-01-11 09:22:44,2025-01-11 11:35:44,2025-01-14 11:35:44,2025-01-16
ORD00037419,CUST000520,Kartu Kredit,0,12790000.0,Selesai,2025-05-05 09:22:44,2025-05-05 10:05:44,2025-05-06 10:05:44,2025-05-13
ORD00037420,CUST003159,COD,0,25843000.0,Selesai,2024-11-07 09:22:44,2024-11-07 10:37:44,2024-11-11 10:37:44,2024-11-17
ORD00037421,CUST002955,Kartu Kredit,0,15356000.0,Dibatalkan,2024-09-16 09:22:44,2024-09-16 12:22:44,,
ORD00037422,CUST003272,Kartu Kredit,0,17830000.0,Selesai,2025-01-14 09:22:44,2025-01-14 11:10:44,2025-01-16 11:10:44,2025-01-20
ORD00037423,CUST001191,COD,0,30160000.0,Selesai,2024-06-26 09:22:44,2024-06-26 10:04:44,2024-06-30 10:04:44,2024-07-05
ORD00037424,CUST009089,Transfer Bank,0,4324000.0,Selesai,2024-07-06 09:22:44,2024-07-06 12:16:44,2024-07-07 12:16:44,2024-07-11
ORD00037425,CUST009691,Kartu Kredit,0,2209000.0,Dibatalkan,2024-08-05 09:22:44,2024-08-05 09:32:44,,
